item,itemLabel,position,positionLabel,startDate,endDate,source,sourceDate,psid
Q105713042,Gilbert Tshiongo Tshibinkubula Wa Tumba,Q112220996,Énergie,2010-02-19,2012-04-28,https://fr.wikipedia.org/wiki/Gouvernement_Muzito_III,2022-06-06,Q105713042-E2B339A4-2755-450B-A1C0-B8A78DE496FC
Q105946534,Jean-Pierre Bokole Ompoka,Q112221044,Recherche scientifique,2010-02-19,2012-04-28,https://fr.wikipedia.org/wiki/Gouvernement_Muzito_III,2022-06-06,Q105946534-E5C6B957-5E01-44FD-96F6-3135E17F1197
Q107475161,César Lubamba Ngimbi,Q112221052,Urbanisme et Habitat,2010-02-19,2012-04-28,https://fr.wikipedia.org/wiki/Gouvernement_Muzito_III,2022-06-06,Q107475161-C0E59872-AD79-4D08-8BE0-8539E6C7975C
Q107694205,Dieudonné Upira Sunguma Kagimbi,Q112220980,Fonction publique,2010-02-19,2012-04-28,https://fr.wikipedia.org/wiki/Gouvernement_Muzito_III,2022-06-06,Q107694205-FB9561C2-5AD3-48E9-A613-AA841D388876
Q107694336,Anicet Kuzunda Mutangiji,Q112221009,Industrie,2010-02-19,2012-04-28,https://fr.wikipedia.org/wiki/Gouvernement_Muzito_III,2022-06-06,Q107694336-89904C64-B6B6-49E5-B988-13A94F81D345
Q112222012,Philippe Undji Yangya,Q112221043,Minister of Rural Development,2010-02-19,2011-09-11,,,Q112222012-F4825652-E161-45AD-87F5-273F10586B4E
Q112222021,Raymond Tshibanda N’tunga Mulongo,Q112221014,Minister of International Cooperation,2008-10-26,2012-04-28,,,Q112222021-7ABDBECA-DFE5-41C2-9A9E-D83012EC6C27
Q16195146,Jeannette Kavira Mapera,Q54100574,Culture et Arts,2010-02-19,2012-04-28,https://fr.wikipedia.org/wiki/Gouvernement_Muzito_III,2022-06-06,Q16195146-019BD74E-CEC3-4062-801F-B73AB71F2C05
Q178793,Lambert Mende Omalanga,Q112220985,Communication et Médias,2008-10-26,2012-04-28,https://fr.wikipedia.org/wiki/Gouvernement_Muzito_III,2022-06-06,Q178793-DC2DDC49-D59B-4B0C-AC7B-037BDF69485C
Q2824869,Adolphe Lumanu,Q112221013,Minister of Interior,2010-02-19,2011-09-11,,,Q2824869-396728DA-2282-46A1-A836-2A74BD1A43BF
Q2834659,Alexis Thambwe Mwamba,Q6866142,Affaires étrangères,2008-10,2012-04,https://fr.wikipedia.org/wiki/Gouvernement_Muzito_III,2022-06-06,Q2834659-ef98b58c-44d8-a432-acc3-e265a8068061
Q2853312,Antipas Mbusa,Q112220990,Minister of Decentralization,2008-10-26,2011-09-11,,,Q2853312-909F25D9-8AE8-4270-9036-3E20AC49DDB0
Q2897532,Bernard Biando Sango,Q54430447,Minister of Trade & Industry of the Democratic Republic of the Congo,2010-02-19,2011-03-11,,,Q2897532-37CC52DD-6993-425D-BFDC-7197B92E88DE
Q2959880,Charles Mwando Simba,Q17110451,Minister of Defence,2008-10-26,2012-04-28,,,Q2959880-EEA1875B-9FD9-451B-861D-679974D3D163
Q3010091,Celestin Mbuyu Kabango,Q112221007,Hydrocarbures,2010-02-19,2012-04-28,https://fr.wikipedia.org/wiki/Gouvernement_Muzito_III,2022-06-06,Q3010091-DC88CA95-FFEB-41C0-927B-470B7AC653E6
Q3087663,Fridolin Kasweshi Musoka,Q112221011,"Infrastructures, Travaux publics et Reconstruction",2010-02-19,2012-04-28,https://fr.wikipedia.org/wiki/Gouvernement_Muzito_III,2022-06-06,Q3087663-96DA7FA6-BC0A-4BC9-B313-5AA3A33AF988
Q3091442,Nzanga Mobutu,Q112221017,Minister of Labour,2010-02-19,2011-03-11,,,Q3091442-6DA3C960-EDD6-40D1-A5AB-91A5F30596DA
Q3164322,Jean-Baptiste Ntahwa Kuderwa Batumike,Q112220973,Budget,2010-02-19,2012-04-28,https://fr.wikipedia.org/wiki/Gouvernement_Muzito_III,2022-06-06,Q3164322-B5D3B213-4A30-41A5-8DAA-62F5ED35C6E9
Q3167591,Jean-Marie Bulambo Kilosho,Q112220992,Minister of Economy,2010-02-19,2011-09-11,,,Q3167591-ABE99EA5-9396-4351-94EA-E34B60204EBF
Q3186269,José Endundo Bononge,Q112220998,"Environnement, Conservation de la nature et Tourisme",2010-02-19,2012-04-28,https://fr.wikipedia.org/wiki/Gouvernement_Muzito_III,2022-06-06,Q3186269-EFA47CC8-A64C-4E04-B654-506FF8F2A2F5
Q3218739,Laure-Marie Kawanda,Q112221051,Minister of Transport,2010-02-19,2011-05-03,,,Q3218739-CBE5D250-38A5-483D-A561-DEE3948AC17C
Q3268148,Luzolo Bambi Lessa,Q112221015,Justice et Droits humains,2010-02-19,2012-04-28,https://fr.wikipedia.org/wiki/Gouvernement_Muzito_III,2022-06-06,Q3268148-3F7BD3E1-EC3D-45AA-812D-C2BE63E4A892
Q3271518,Leonard Mashako Mamba,Q112221003,Enseignement supérieur et universitaire,2008-10-26,2012-04-28,https://fr.wikipedia.org/wiki/Gouvernement_Muzito_III,2022-06-06,Q3271518-3854B2F1-3684-4206-8ABB-77C1D77E1C1D
